transaction_id,customer_id,transaction_timestamp,transaction_amount,payment_method,device_type,location,merchant_category,is_international,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,account_age_days,previous_fraud_flag,unusual_amount_flag,unusual_location_flag,multiple_transactions_short_time,high_risk_device_flag,velocity_flag,fraud_flag,fraud_risk
T0073567,C21683,2025-09-16 19:56:25.218752,419.36,Debit Card,Tablet,USA,Fashion,1,11,187.78,2,946,1,1,1,1,0,1,1,High
T0073568,C12791,2025-08-25 19:56:25.218771,127.56,Apple Pay,Desktop,UK,Electronics,0,7,40.98,3,701,1,1,0,0,0,0,1,Medium
T0073569,C01934,2026-02-20 19:56:25.218796,39.5,PayPal,Mobile,UK,Groceries,0,11,77.6,3,1161,1,0,0,1,0,1,1,Medium
T0073570,C11658,2025-06-28 19:56:25.218820,85.66,Google Pay,Mobile,Germany,Fashion,0,12,137.02,0,981,0,0,0,1,0,1,0,Low
T0073571,C25097,2025-09-29 19:56:25.218839,7.78,Debit Card,Desktop,Germany,Travel,0,7,166.31,3,1293,1,0,0,0,0,0,0,Medium
T0073572,C12517,2026-01-17 19:56:25.218860,105.78,Debit Card,Mobile,Australia,Electronics,0,3,180.09,3,1672,1,0,0,0,0,0,0,Medium
T0073573,C19558,2025-12-17 19:56:25.218879,2.61,Debit Card,Mobile,Germany,Fashion,1,14,177.72,1,1301,0,0,1,1,0,1,1,Medium
T0073574,C13977,2025-07-12 19:56:25.218916,94.81,Debit Card,Desktop,UK,Fashion,1,3,22.14,3,798,1,1,1,0,0,0,1,High
T0073575,C12480,2026-01-05 19:56:25.218939,19.96,PayPal,Desktop,USA,Luxury,0,9,111.27,1,1489,0,0,0,1,0,0,0,Low
T0073576,C09667,2026-02-26 19:56:25.218976,16.18,Debit Card,Tablet,India,Groceries,0,6,157.62,3,564,0,0,0,0,0,0,0,Low
T0073577,C10675,2026-01-16 19:56:25.219010,112.55,Debit Card,Desktop,Canada,Gaming,0,8,195.1,4,1869,0,0,0,0,0,0,0,Low
T0073578,C09597,2025-07-26 19:56:25.219028,146.74,Apple Pay,Tablet,USA,Gaming,1,8,104.62,1,146,0,0,1,0,0,0,0,Low
T0073579,C20121,2025-09-05 19:56:25.219046,109.99,Google Pay,Desktop,Canada,Luxury,1,14,36.87,4,1263,0,1,1,1,0,1,1,High
T0073580,C27073,2025-12-23 19:56:25.219064,12.04,Credit Card,Desktop,USA,Travel,1,11,176.11,0,1495,0,0,1,1,0,1,0,Medium
T0073581,C14763,2026-01-27 19:56:25.219083,55.83,Debit Card,Desktop,Canada,Electronics,0,6,120.16,0,1912,0,0,0,0,0,0,0,Low
T0073582,C03422,2025-10-27 19:56:25.219101,30.38,Debit Card,Desktop,Canada,Groceries,0,14,62.29,0,373,1,0,0,1,0,1,0,Medium
T0073583,C12130,2026-04-12 19:56:25.219119,83.25,Debit Card,Desktop,Australia,Fashion,0,12,100.69,2,26,0,0,0,1,0,1,0,Low
T0073584,C02882,2025-07-30 19:56:25.219139,178.2,Apple Pay,Desktop,India,Groceries,1,14,134.99,1,1434,1,0,1,1,0,1,1,High
T0073585,C22521,2025-07-05 19:56:25.219158,0.29,Google Pay,Tablet,Australia,Gaming,1,10,132.46,1,1760,1,0,1,1,0,0,1,Medium
T0073586,C15825,2025-10-11 19:56:25.219176,45.81,Google Pay,Mobile,Germany,Gaming,0,14,32.79,4,504,1,0,0,1,0,1,1,Medium
T0073587,C02040,2025-05-21 19:56:25.219194,204.42,Google Pay,Tablet,UK,Luxury,0,14,97.52,2,1673,1,1,0,1,0,1,1,High
T0073588,C14093,2025-09-15 19:56:25.219211,106.36,PayPal,Desktop,India,Luxury,1,14,190.98,3,138,1,0,1,1,0,1,1,High
T0073589,C10063,2025-10-13 19:56:25.219229,62.19,Credit Card,Mobile,Canada,Luxury,0,10,59.81,4,471,1,0,0,1,0,0,1,Medium
T0073590,C07472,2025-05-25 19:56:25.219247,101.39,PayPal,Desktop,Australia,Groceries,0,4,107.98,2,802,0,0,0,0,0,0,0,Low
T0073591,C03086,2026-02-28 19:56:25.219267,174.34,PayPal,Tablet,Canada,Fashion,0,4,49.3,0,165,0,1,0,0,0,0,0,Low
T0073592,C00955,2025-10-21 19:56:25.219286,478.68,PayPal,Mobile,USA,Gaming,0,5,51.01,3,1744,0,1,0,0,0,0,0,Medium
T0073593,C01379,2025-11-25 19:56:25.219309,4.76,PayPal,Mobile,USA,Travel,1,8,68.82,0,978,0,0,1,0,1,0,0,Low
T0073594,C02759,2026-03-17 19:56:25.219328,104.32,Credit Card,Mobile,India,Fashion,0,12,48.19,3,1815,1,1,0,1,0,1,1,High
T0073595,C01520,2025-08-18 19:56:25.219346,71.36,Debit Card,Tablet,Canada,Luxury,0,12,126.58,4,1901,1,0,0,1,0,1,1,Medium
T0073596,C14713,2025-11-10 19:56:25.219365,92.53,Google Pay,Tablet,Australia,Groceries,0,7,74.32,3,1508,0,0,0,0,0,0,0,Low
T0073597,C18161,2025-07-06 19:56:25.219382,84.48,Google Pay,Desktop,USA,Fashion,0,7,80.59,3,943,1,0,0,0,0,0,0,Medium
T0073598,C07802,2025-10-24 19:56:25.219400,39.11,Apple Pay,Tablet,USA,Groceries,0,6,120.17,3,539,1,0,0,0,0,0,0,Medium
T0073599,C13927,2025-09-25 19:56:25.219420,34.47,Debit Card,Tablet,Canada,Gaming,0,3,159.02,2,1345,0,0,0,0,0,0,0,Low
T0073600,C02063,2025-12-20 19:56:25.219439,64.59,Credit Card,Mobile,UK,Fashion,1,9,175.11,2,1738,1,0,1,1,1,0,1,High
T0073601,C04932,2025-11-08 19:56:25.219457,122.94,Google Pay,Mobile,UK,Electronics,0,9,60.87,4,388,1,1,0,1,1,0,1,High
T0073602,C17384,2025-06-27 19:56:25.219477,88.14,Google Pay,Mobile,Australia,Fashion,1,1,93.57,1,715,1,0,1,0,1,0,1,Medium
T0073603,C21533,2025-08-25 19:56:25.219497,119.84,Debit Card,Desktop,India,Fashion,0,11,139.25,4,1854,0,0,0,1,0,1,0,Medium
T0073604,C11975,2025-05-20 19:56:25.219515,26.62,Apple Pay,Tablet,USA,Luxury,1,13,112.66,1,251,1,0,1,1,0,1,1,High
T0073605,C20122,2025-06-07 19:56:25.219533,143.85,Apple Pay,Desktop,UK,Luxury,1,8,98.91,4,1416,0,0,1,0,0,0,0,Medium
T0073606,C26845,2025-11-26 19:56:25.219551,270.74,PayPal,Desktop,UK,Luxury,1,12,188.24,1,1853,0,0,1,1,0,1,1,Medium
T0073607,C16985,2025-06-11 19:56:25.219569,191.62,PayPal,Mobile,UK,Travel,1,13,109.26,2,459,1,0,1,1,0,1,1,High
T0073608,C20935,2025-12-28 19:56:25.219587,42.75,Credit Card,Desktop,Australia,Groceries,0,2,119.65,3,363,0,0,0,0,0,0,0,Low
T0073609,C23857,2025-08-31 19:56:25.219605,93.58,Credit Card,Tablet,India,Luxury,1,3,60.75,3,35,0,0,1,0,0,0,0,Medium
T0073610,C15166,2026-02-06 19:56:25.219622,243.62,Credit Card,Mobile,USA,Groceries,1,5,101.01,4,910,0,1,1,0,1,0,1,High
T0073611,C27364,2025-05-07 19:56:25.219640,114.45,Debit Card,Tablet,Canada,Travel,1,7,109.1,2,205,1,0,1,0,0,0,1,Medium
T0073612,C17449,2026-04-22 19:56:25.219661,93.17,Google Pay,Mobile,UK,Luxury,0,6,184.81,0,1053,1,0,0,0,1,0,0,Low
T0073613,C08214,2026-01-16 19:56:25.219680,69.92,Credit Card,Mobile,UK,Luxury,0,8,54.41,1,673,1,0,0,0,0,0,0,Low
T0073614,C05144,2026-04-09 19:56:25.219698,2.08,Credit Card,Tablet,Germany,Electronics,1,14,152.41,0,163,1,0,1,1,0,1,1,Medium
T0073615,C22107,2025-09-13 19:56:25.219719,172.78,PayPal,Desktop,Canada,Fashion,1,2,56.42,3,898,1,1,1,0,0,0,1,High
T0073616,C12842,2026-02-14 19:56:25.219737,16.81,PayPal,Tablet,USA,Gaming,0,11,107.94,2,996,1,0,0,1,0,1,1,Medium
T0073617,C27143,2025-07-08 19:56:25.219755,425.63,Debit Card,Tablet,India,Luxury,1,7,102.83,1,1822,0,1,1,0,0,0,1,Medium
T0073618,C12802,2025-12-06 19:56:25.219773,200.37,PayPal,Mobile,Canada,Groceries,0,9,127.58,1,1074,1,0,0,1,1,0,1,Medium
T0073619,C04062,2025-07-11 19:56:25.219791,18.49,Credit Card,Tablet,UK,Electronics,0,2,63.57,2,380,0,0,0,0,0,0,0,Low
T0073620,C19543,2026-04-13 19:56:25.219809,15.0,Credit Card,Tablet,India,Groceries,1,3,100.08,1,634,1,0,1,0,0,0,1,Medium
T0073621,C28765,2025-07-07 19:56:25.219829,135.83,PayPal,Desktop,India,Groceries,1,2,39.82,0,1415,1,1,1,0,0,0,1,Medium
T0073622,C10819,2025-12-04 19:56:25.219848,12.57,Google Pay,Mobile,Canada,Travel,0,1,104.9,4,522,1,0,0,0,1,0,1,Medium
T0073623,C16117,2025-06-28 19:56:25.219865,41.84,Debit Card,Desktop,India,Luxury,1,3,178.68,3,472,1,0,1,0,0,0,1,Medium
T0073624,C22728,2025-08-01 19:56:25.219883,34.96,Google Pay,Tablet,USA,Groceries,1,9,63.0,0,1286,1,0,1,1,0,0,1,Medium
T0073625,C02492,2025-06-24 19:56:25.219901,39.21,Debit Card,Desktop,India,Fashion,1,9,124.52,4,1087,1,0,1,1,0,0,1,High
T0073626,C20634,2025-12-09 19:56:25.219919,31.75,PayPal,Tablet,India,Fashion,1,14,41.13,3,869,0,0,1,1,0,1,1,Medium
T0073627,C03576,2025-05-30 19:56:25.219938,81.02,Credit Card,Mobile,USA,Groceries,0,12,156.84,4,1381,1,0,0,1,1,1,1,High
T0073628,C13873,2025-11-14 19:56:25.219956,62.94,Debit Card,Desktop,USA,Gaming,1,7,148.82,2,464,0,0,1,0,0,0,0,Low
T0073629,C01718,2025-09-27 19:56:25.219974,162.6,Google Pay,Tablet,USA,Travel,0,6,137.82,3,759,0,0,0,0,0,0,0,Low
T0073630,C07320,2025-09-13 19:56:25.219995,260.03,Google Pay,Mobile,Canada,Gaming,0,1,162.16,2,411,1,0,0,0,0,0,0,Low
T0073631,C04656,2026-01-18 19:56:25.220015,10.36,PayPal,Tablet,Canada,Gaming,0,2,109.44,4,29,1,0,0,0,0,0,0,Medium
T0073632,C21389,2025-07-30 19:56:25.220040,340.74,Debit Card,Tablet,Germany,Fashion,0,2,142.88,1,106,1,1,0,0,0,0,1,Medium
T0073633,C04276,2025-06-08 19:56:25.220066,113.86,Apple Pay,Mobile,India,Luxury,0,2,91.69,4,327,1,0,0,0,0,0,0,Medium
T0073634,C15445,2026-04-29 19:56:25.220085,94.77,Debit Card,Mobile,Canada,Groceries,1,3,199.51,3,1267,0,0,1,0,1,0,1,Medium
T0073635,C11476,2026-03-17 19:56:25.220103,8.06,PayPal,Mobile,UK,Groceries,0,8,41.36,3,1750,1,0,0,0,0,0,0,Medium
T0073636,C27709,2025-09-21 19:56:25.220124,10.89,Google Pay,Tablet,Australia,Groceries,0,6,28.56,4,160,1,0,0,0,0,0,0,Medium
T0073637,C07644,2025-08-16 19:56:25.220143,208.18,Google Pay,Mobile,Canada,Luxury,1,8,79.63,0,475,0,1,1,0,0,0,0,Medium
T0073638,C07879,2025-09-10 19:56:25.220161,116.48,Debit Card,Tablet,India,Gaming,0,1,156.42,0,941,1,0,0,0,0,0,0,Low
T0073639,C04324,2026-02-22 19:56:25.220181,87.45,PayPal,Tablet,UK,Travel,0,13,44.67,4,1216,0,0,0,1,0,1,0,Medium
T0073640,C21080,2025-11-12 19:56:25.220200,240.87,PayPal,Tablet,India,Electronics,1,9,63.88,4,1558,1,1,1,1,0,0,1,High
T0073641,C05011,2026-04-10 19:56:25.220218,97.21,Credit Card,Mobile,India,Travel,0,6,83.35,0,1623,1,0,0,0,0,0,0,Low
T0073642,C05645,2025-05-22 19:56:25.220236,103.23,Apple Pay,Desktop,UK,Gaming,0,10,76.38,2,1561,1,0,0,1,0,0,0,Medium
T0073643,C14305,2026-01-23 19:56:25.220254,159.15,Debit Card,Mobile,UK,Groceries,1,2,71.51,4,846,0,1,1,0,0,0,1,Medium
T0073644,C00251,2025-06-13 19:56:25.220272,222.96,Debit Card,Desktop,USA,Luxury,0,9,41.03,2,1244,1,1,0,1,0,0,1,Medium
T0073645,C28954,2025-06-01 19:56:25.220304,336.48,Credit Card,Tablet,Australia,Travel,1,10,84.69,0,1131,0,1,1,1,0,0,1,Medium
T0073646,C29502,2026-04-24 19:56:25.220322,203.48,Google Pay,Desktop,USA,Luxury,1,1,135.03,2,413,1,0,1,0,0,0,1,Medium
T0073647,C09624,2025-09-11 19:56:25.220340,183.15,PayPal,Tablet,Germany,Electronics,1,8,75.98,3,1541,0,1,1,0,0,0,1,Medium
T0073648,C27122,2026-03-31 19:56:25.220360,139.21,Google Pay,Mobile,Australia,Electronics,1,4,118.33,3,630,1,0,1,0,0,0,1,Medium
T0073649,C01081,2025-12-21 19:56:25.220379,132.13,Apple Pay,Desktop,Canada,Groceries,1,7,78.98,3,1844,0,0,1,0,0,0,0,Medium
T0073650,C07816,2025-10-31 19:56:25.220397,254.48,Debit Card,Tablet,Germany,Electronics,0,13,106.52,1,570,0,1,0,1,0,1,1,Medium
T0073651,C06325,2025-10-24 19:56:25.220414,333.24,Google Pay,Tablet,Canada,Electronics,0,9,70.82,2,223,0,1,0,1,0,0,0,Medium
T0073652,C03650,2025-07-31 19:56:25.220432,7.85,Credit Card,Desktop,UK,Luxury,1,1,40.32,0,62,0,0,1,0,0,0,0,Low
T0073653,C10716,2025-09-26 19:56:25.220450,36.36,PayPal,Mobile,India,Groceries,0,11,130.62,4,1950,0,0,0,1,0,1,0,Medium
T0073654,C07964,2026-04-22 19:56:25.220468,32.15,Debit Card,Desktop,UK,Luxury,1,2,188.14,4,1299,1,0,1,0,0,0,1,Medium
T0073655,C09589,2025-12-01 19:56:25.220487,177.72,Google Pay,Mobile,USA,Groceries,0,5,99.86,0,797,1,0,0,0,0,0,0,Low
T0073656,C11500,2025-08-03 19:56:25.220505,3.97,Apple Pay,Tablet,India,Luxury,1,5,60.4,1,1308,0,0,1,0,0,0,0,Low
T0073657,C07730,2025-07-09 19:56:25.220528,207.08,Apple Pay,Tablet,UK,Fashion,0,2,97.4,2,248,1,1,0,0,0,0,1,Medium
T0073658,C01283,2025-09-27 19:56:25.220547,30.21,Apple Pay,Mobile,USA,Groceries,0,2,178.36,2,876,1,0,0,0,0,0,0,Low
T0073659,C25778,2025-05-27 19:56:25.220565,16.84,PayPal,Desktop,Germany,Gaming,1,5,119.35,3,168,0,0,1,0,0,0,0,Medium
T0073660,C16465,2025-07-01 19:56:25.220583,90.13,Google Pay,Desktop,Australia,Travel,0,2,133.65,3,698,0,0,0,0,0,0,0,Low
T0073661,C13684,2025-07-05 19:56:25.220600,12.64,Credit Card,Desktop,USA,Gaming,0,7,144.04,2,212,1,0,0,0,0,0,0,Low
T0073662,C21983,2025-07-27 19:56:25.220618,110.78,Debit Card,Desktop,Australia,Fashion,0,7,36.93,2,872,0,1,0,0,0,0,0,Low
T0073663,C09977,2026-03-13 19:56:25.220637,134.77,PayPal,Tablet,Germany,Fashion,1,12,188.6,2,1600,0,0,1,1,0,1,1,Medium
T0073664,C01252,2025-05-31 19:56:25.220655,5.71,Apple Pay,Desktop,Australia,Fashion,1,13,108.82,4,140,0,0,1,1,0,1,1,Medium
T0073665,C15949,2025-06-11 19:56:25.220674,48.66,Apple Pay,Mobile,Canada,Gaming,1,12,182.15,0,894,1,0,1,1,0,1,1,Medium
T0073666,C08871,2026-03-05 19:56:25.220694,195.82,Debit Card,Desktop,India,Gaming,0,7,56.07,2,803,1,1,0,0,0,0,1,Medium
T0073667,C23279,2026-02-16 19:56:25.220721,113.49,Google Pay,Desktop,USA,Electronics,0,2,181.49,3,1127,1,0,0,0,0,0,0,Medium
T0073668,C07844,2026-01-28 19:56:25.220741,145.46,Google Pay,Mobile,UK,Electronics,0,5,103.14,3,1466,1,0,0,0,0,0,0,Medium
T0073669,C12622,2026-02-19 19:56:25.220759,4.38,PayPal,Mobile,USA,Luxury,1,8,152.09,2,281,1,0,1,0,0,0,1,Medium
T0073670,C02337,2026-03-27 19:56:25.220778,121.35,Apple Pay,Mobile,Germany,Gaming,0,5,148.05,2,401,0,0,0,0,1,0,0,Low
T0073671,C03896,2025-05-21 19:56:25.220796,340.3,PayPal,Tablet,India,Gaming,1,5,151.29,1,981,1,1,1,0,0,0,1,High
T0073672,C05164,2025-11-03 19:56:25.220813,28.52,Google Pay,Tablet,Canada,Luxury,0,7,37.01,1,1322,1,0,0,0,0,0,0,Low
T0073673,C07593,2025-09-16 19:56:25.220831,58.38,Credit Card,Desktop,Australia,Travel,0,3,169.96,4,1061,1,0,0,0,0,0,0,Medium
T0073674,C28669,2025-07-25 19:56:25.220849,278.12,Apple Pay,Mobile,Germany,Luxury,1,7,33.45,4,1921,1,1,1,0,0,0,1,High
T0073675,C11800,2025-08-19 19:56:25.220867,432.47,Apple Pay,Mobile,India,Luxury,0,10,101.63,4,455,1,1,0,1,1,0,1,High
T0073676,C01880,2026-01-25 19:56:25.220890,222.8,PayPal,Tablet,Germany,Groceries,1,7,193.07,2,1315,1,0,1,0,0,0,1,Medium
T0073677,C04289,2026-02-27 19:56:25.220912,823.92,Credit Card,Tablet,USA,Luxury,0,14,135.8,4,480,0,1,0,1,0,1,1,Medium
T0073678,C09035,2025-12-11 19:56:25.220930,7.47,Debit Card,Desktop,Australia,Travel,1,9,93.09,3,44,0,0,1,1,0,0,1,Medium
T0073679,C21733,2026-01-09 19:56:25.220950,370.31,Google Pay,Desktop,UK,Luxury,0,4,104.54,1,1171,1,1,0,0,0,0,1,Medium
T0073680,C11728,2026-01-09 19:56:25.220969,196.42,Debit Card,Mobile,Germany,Travel,0,2,22.94,1,1873,1,1,0,0,0,0,1,Medium
T0073681,C16150,2026-04-21 19:56:25.220987,32.87,Credit Card,Tablet,Australia,Gaming,1,2,24.17,2,185,1,0,1,0,0,0,1,Medium
T0073682,C07633,2025-10-07 19:56:25.221006,210.48,Apple Pay,Desktop,India,Electronics,1,9,63.82,2,815,0,1,1,1,0,0,1,Medium
T0073683,C22180,2025-07-26 19:56:25.221024,461.64,Debit Card,Mobile,Canada,Electronics,1,3,115.53,1,1623,0,1,1,0,0,0,1,Medium
T0073684,C06920,2025-08-09 19:56:25.221042,18.99,Credit Card,Tablet,Canada,Fashion,0,13,199.9,1,271,1,0,0,1,0,1,1,Medium
T0073685,C00048,2025-09-27 19:56:25.221062,125.63,PayPal,Mobile,USA,Travel,1,6,114.44,2,1291,0,0,1,0,1,0,0,Medium
T0073686,C05864,2025-10-12 19:56:25.221081,83.61,Debit Card,Desktop,Germany,Fashion,1,11,107.77,1,1579,1,0,1,1,0,1,1,High
T0073687,C20323,2025-12-23 19:56:25.221104,31.39,Apple Pay,Desktop,India,Gaming,0,14,43.3,4,1894,1,0,0,1,0,1,1,Medium
T0073688,C23350,2025-06-13 19:56:25.221132,40.24,Debit Card,Mobile,UK,Gaming,1,11,41.7,2,781,1,0,1,1,1,1,1,High
T0073689,C23959,2026-04-05 19:56:25.221154,18.59,Apple Pay,Desktop,India,Fashion,1,12,69.71,0,1111,0,0,1,1,0,1,0,Medium
T0073690,C21668,2026-03-05 19:56:25.221173,168.67,Debit Card,Desktop,USA,Groceries,0,1,46.65,4,261,0,1,0,0,0,0,0,Medium
T0073691,C07409,2025-08-21 19:56:25.221191,19.62,Debit Card,Tablet,UK,Gaming,1,11,147.94,1,1834,0,0,1,1,0,1,1,Medium
T0073692,C11022,2025-05-03 19:56:25.221208,24.08,Google Pay,Desktop,USA,Gaming,1,12,67.81,1,138,1,0,1,1,0,1,1,High
T0073693,C04547,2025-07-23 19:56:25.221226,372.35,PayPal,Desktop,Australia,Travel,1,5,199.63,4,867,0,0,1,0,0,0,0,Medium
T0073694,C11880,2025-06-07 19:56:25.221246,207.07,Google Pay,Desktop,USA,Groceries,1,1,94.74,3,1820,1,1,1,0,0,0,1,High
T0073695,C00913,2025-09-10 19:56:25.221265,78.08,PayPal,Desktop,Canada,Gaming,0,4,136.48,1,816,1,0,0,0,0,0,0,Low
T0073696,C16195,2025-06-19 19:56:25.221282,101.19,Debit Card,Desktop,India,Electronics,1,10,198.5,3,980,0,0,1,1,0,0,1,Medium
T0073697,C09796,2025-10-29 19:56:25.221301,4.18,PayPal,Mobile,Canada,Groceries,0,7,95.21,4,1140,1,0,0,0,1,0,1,Medium
T0073698,C07885,2026-03-17 19:56:25.221320,0.16,Google Pay,Desktop,Canada,Travel,0,13,20.85,3,1536,0,0,0,1,0,1,0,Medium
T0073699,C10540,2026-04-21 19:56:25.221338,247.5,Credit Card,Desktop,Canada,Gaming,0,8,114.87,4,1601,1,1,0,0,0,0,1,Medium
T0073700,C08612,2025-08-10 19:56:25.221358,57.33,Credit Card,Tablet,Canada,Gaming,1,8,32.49,2,1699,0,0,1,0,0,0,0,Low
T0073701,C06973,2025-10-31 19:56:25.221376,78.46,Google Pay,Desktop,Canada,Groceries,0,1,195.87,4,980,0,0,0,0,0,0,0,Low
T0073702,C06397,2026-02-12 19:56:25.221395,25.97,PayPal,Tablet,Germany,Fashion,0,12,48.23,2,185,1,0,0,1,0,1,1,Medium
T0073703,C01144,2026-01-14 19:56:25.221414,124.74,Credit Card,Tablet,India,Travel,1,9,182.17,1,1542,0,0,1,1,0,0,0,Medium
T0073704,C11111,2025-06-24 19:56:25.221432,33.88,PayPal,Mobile,Germany,Gaming,1,13,85.89,0,1226,0,0,1,1,0,1,0,Medium
T0073705,C08047,2025-08-24 19:56:25.221450,43.3,Debit Card,Desktop,UK,Groceries,1,9,86.04,4,256,1,0,1,1,0,0,1,High
T0073706,C08679,2025-06-14 19:56:25.221468,6.96,Apple Pay,Mobile,USA,Electronics,0,8,81.72,0,1037,1,0,0,0,0,0,0,Low
T0073707,C14523,2025-07-31 19:56:25.221489,79.78,Credit Card,Desktop,Canada,Gaming,0,3,186.79,4,713,1,0,0,0,0,0,0,Medium
T0073708,C19960,2025-11-27 19:56:25.221507,512.27,Debit Card,Mobile,Canada,Groceries,0,9,182.81,3,1510,1,1,0,1,0,0,1,High
T0073709,C04099,2026-03-16 19:56:25.221524,68.4,PayPal,Mobile,UK,Luxury,1,10,32.73,1,1539,1,1,1,1,0,0,1,High
T0073710,C05549,2025-10-30 19:56:25.221542,127.65,Credit Card,Desktop,USA,Electronics,0,11,127.88,3,706,1,0,0,1,0,1,1,Medium
T0073711,C00252,2026-04-12 19:56:25.221561,222.25,PayPal,Tablet,Germany,Groceries,0,10,81.88,1,212,1,1,0,1,0,0,1,Medium
T0073712,C09462,2025-08-04 19:56:25.221581,21.6,Apple Pay,Tablet,Australia,Fashion,0,3,91.07,3,1382,1,0,0,0,0,0,0,Medium
T0073713,C22616,2026-03-19 19:56:25.221600,23.4,Google Pay,Desktop,Canada,Groceries,1,12,57.64,0,1769,1,0,1,1,0,1,1,Medium
T0073714,C05080,2025-05-19 19:56:25.221618,71.53,Credit Card,Tablet,Australia,Fashion,1,13,139.29,2,1177,1,0,1,1,0,1,1,High
T0073715,C25964,2026-04-22 19:56:25.221635,470.08,Debit Card,Tablet,USA,Electronics,0,12,109.07,0,1777,0,1,0,1,0,1,0,Medium
T0073716,C23183,2026-02-24 19:56:25.221653,85.18,Google Pay,Tablet,India,Electronics,1,4,160.0,1,1921,1,0,1,0,0,0,1,Medium
T0073717,C26439,2026-02-25 19:56:25.221675,93.07,Credit Card,Tablet,Germany,Luxury,1,7,144.86,0,393,1,0,1,0,0,0,0,Medium
T0073718,C26067,2026-01-12 19:56:25.221693,162.22,Apple Pay,Mobile,UK,Electronics,1,14,148.75,3,1055,0,0,1,1,1,1,1,High
T0073719,C12980,2026-01-22 19:56:25.221713,7.58,PayPal,Tablet,Canada,Fashion,0,5,176.93,4,1933,0,0,0,0,0,0,0,Low
T0073720,C26735,2025-09-25 19:56:25.221731,648.86,Credit Card,Tablet,Germany,Travel,1,13,83.41,0,1402,0,1,1,1,0,1,1,Medium
T0073721,C16334,2026-04-15 19:56:25.221753,149.8,Debit Card,Tablet,UK,Electronics,0,4,166.34,3,1678,0,0,0,0,0,0,0,Low
T0073722,C27775,2025-08-21 19:56:25.221772,80.68,PayPal,Mobile,Germany,Travel,0,14,191.25,1,1154,0,0,0,1,0,1,0,Low
T0073723,C07832,2025-12-27 19:56:25.221790,509.4,PayPal,Tablet,USA,Fashion,0,9,36.37,0,804,1,1,0,1,0,0,1,Medium
T0073724,C01249,2025-12-24 19:56:25.221808,403.69,Debit Card,Tablet,Canada,Fashion,0,4,183.37,4,851,0,1,0,0,0,0,0,Medium
T0073725,C29557,2025-10-01 19:56:25.221826,138.6,Debit Card,Mobile,USA,Luxury,1,14,171.1,2,179,0,0,1,1,0,1,1,Medium
T0073726,C28477,2025-12-11 19:56:25.221843,117.96,Debit Card,Tablet,Australia,Groceries,0,12,36.77,1,656,1,1,0,1,0,1,1,High
T0073727,C05436,2026-01-04 19:56:25.221861,47.56,Apple Pay,Tablet,Australia,Luxury,1,12,191.9,4,881,1,0,1,1,0,1,1,High
T0073728,C01937,2026-03-24 19:56:25.221879,96.32,Google Pay,Mobile,USA,Travel,1,5,152.44,1,1798,0,0,1,0,0,0,0,Low
T0073729,C09086,2026-01-28 19:56:25.221896,232.43,PayPal,Tablet,USA,Gaming,0,11,49.12,1,498,1,1,0,1,0,1,1,High
T0073730,C21734,2025-12-05 19:56:25.221918,288.15,Apple Pay,Mobile,Germany,Electronics,1,11,153.6,1,946,1,0,1,1,0,1,1,High
T0073731,C03528,2026-04-16 19:56:25.221938,84.13,Google Pay,Mobile,USA,Gaming,0,6,54.49,2,1192,1,0,0,0,1,0,0,Medium
T0073732,C10209,2025-08-25 19:56:25.221957,88.76,Google Pay,Desktop,India,Groceries,1,6,152.48,0,1657,0,0,1,0,0,0,0,Low
T0073733,C06109,2025-05-30 19:56:25.221975,4.87,Apple Pay,Mobile,India,Electronics,0,6,22.95,4,1017,1,0,0,0,0,0,0,Medium
T0073734,C03793,2025-05-05 19:56:25.221995,11.04,Apple Pay,Tablet,Australia,Travel,1,14,47.13,2,254,1,0,1,1,0,1,1,High
T0073735,C14925,2025-05-12 19:56:25.222014,10.32,Debit Card,Mobile,UK,Fashion,1,13,66.58,0,1195,1,0,1,1,1,1,1,High
T0073736,C01291,2025-06-12 19:56:25.222032,131.23,Credit Card,Mobile,Canada,Electronics,1,10,102.31,2,223,1,0,1,1,1,0,1,High
T0073737,C27702,2026-04-25 19:56:25.222051,134.94,Debit Card,Tablet,Canada,Gaming,1,14,102.13,1,273,0,0,1,1,0,1,1,Medium
T0073738,C29012,2025-05-14 19:56:25.222069,57.1,PayPal,Mobile,Australia,Luxury,0,9,129.45,0,242,1,0,0,1,0,0,0,Low
T0073739,C03235,2026-03-05 19:56:25.222086,98.71,Apple Pay,Desktop,Australia,Fashion,1,4,118.25,0,727,1,0,1,0,0,0,0,Medium
T0073740,C27568,2026-02-17 19:56:25.222108,233.12,Debit Card,Tablet,Germany,Gaming,1,9,174.52,2,1725,0,0,1,1,0,0,0,Medium
T0073741,C03765,2026-03-12 19:56:25.222127,173.58,PayPal,Tablet,UK,Groceries,1,12,177.95,4,1776,0,0,1,1,0,1,1,Medium
T0073742,C29087,2026-04-30 19:56:25.222154,223.58,Google Pay,Mobile,India,Groceries,0,5,193.68,4,1234,0,0,0,0,1,0,0,Low
T0073743,C05626,2025-08-03 19:56:25.222180,85.7,Google Pay,Tablet,Australia,Luxury,0,11,171.42,1,356,1,0,0,1,0,1,1,Medium
